"r_mean","r_sd","r_skewness","g_mean","g_sd","g_skewness","b_mean","b_sd","b_skewness","entrophy","energy","contrast","homogeneity"
0.370862783776232,0.0107123940444587,-4.41657623175309,0.186115851054016,0.0104177411557782,-4.95275068191978,0.118116345960891,0.0148787995542754,-3.92154015634551,1.74788444655758,0.000505969411774255,5.25997150997151,0.104781878750442
0.931088951840852,0.161700774906245,1.23578716482961,0.9153840938036,0.229124494662185,2.00412098613447,0.913117470853658,0.243338747512582,2.4136715055583,3.47639729245789,0.0294155993052004,400.06160968661,0.584423185681526
